"x.1","x.2","assignment","fuzzy","Y","Z.1","Z.2"
18.9938877737125,19.2236970502439,1,1,0.826992522568256,-0.807039705514466,0.420038923051799
16.3856554543066,-8.34066291570175,0,0,0.672778044541028,0.265359433981704,0.262609057976795
33.4236776834812,31.8940880054133,1,0,0.648407279569238,0.224689672570299,0.376111068907673
32.3756704424234,43.1181308397142,1,1,0.795841040049244,-0.0685557361625322,1.39055507684232
-3.69333957709625,24.1796137621604,0,0,0.233683787659655,-0.243455045135069,0.868492636559387
53.5399690040234,37.2900912947223,1,0,0.360606027245696,0.64024759921968,0.850384816179583
-8.60840778675238,25.2844165685546,0,0,0.0159524087012414,-0.61186214703159,0.729713878039725
-16.0956151251983,5.12412101559963,0,0,0.588026818227537,0.180271803120966,-0.529945591796779
1.00074586100637,63.2076711365912,1,1,1.09331576952938,-0.990654348337885,0.744118348199259
21.5755335461838,-14.8607660389441,0,0,1.05556056708523,0.39504660683378,0.551859438280512
7.48629164723594,-18.7862589123428,0,0,1.34332582757655,0.93185923013845,-0.117008372561246
-1.93057032749254,37.5265133265377,0,0,0.017187098875748,-0.369474344732441,0.0850535466001436
6.34887455059238,17.6200322501901,1,0,0.21117406730837,0.294377788724199,0.527614594020738
15.7530817277194,30.7432968336966,1,0,0.338645357408187,-0.241619342494582,-0.121690557703836
-6.9817336610872,35.6071203430273,0,0,-0.0865507592727412,-0.937685165615214,-0.295849169512918
1.99222580321332,21.1008006194616,1,0,0.190680556057552,-0.764435977864292,0.0735985321848982
26.955672574969,19.5796452956373,1,0,0.5616430991713,0.704238610334929,1.28904720814903
21.5296087692111,-2.56467243851044,0,0,0.485274180328063,0.326947842013247,0.643881171418176
37.8918961584897,-4.55386994898334,0,0,0.690077807366406,0.68868458111782,0.500351139690859
16.91346632287,37.764125443138,1,1,1.21769271582891,-0.115499490709781,0.223445113146257
-8.9645532848107,24.8382222086377,0,0,0.684912065387814,-0.0211770256095773,0.0876835207332309
-14.063470263953,19.3186561803754,0,0,0.293007939724349,-0.0691944615593617,0.258480734402489
33.4716850151735,17.6364324906092,1,0,0.905356032174227,1.21526620352625,0.761933970473179
17.3327458398231,19.1947322452527,1,0,0.353852635281977,0.346428469284593,0.133321447004353
3.67678821304194,0.611378059830734,1,0,1.03909421076022,0.376318966862205,-0.284558002333199
-5.17883299686207,10.5628240466246,0,0,-0.360006372425161,-0.0457970891110501,0.211983590996525
25.3690312764884,17.8032708702726,1,0,0.229229217318876,0.339824241954259,0.498094447817947
52.1222520146756,51.1674440381347,1,1,0.831753412876155,0.430312124655469,1.74554438075294
-13.5543093785105,36.1552501262129,0,0,0.431927883116766,-0.694761235619928,0.0512137024945586
20.9976427270215,1.89253564581641,1,1,0.845601055130758,0.1818256817452,1.16874272237721
5.25967544410947,1.38310072618829,1,0,-0.0682429777437606,-0.0598253070133374,0.291023231311495
-3.3785327911342,10.2910604374271,0,0,-0.0341673061162827,-0.0670767353209732,0.0232660562477393
35.0589019387579,27.1190555261693,1,1,0.443403898224987,0.0951328130522615,0.451675452026963
34.5098073714104,26.9583713065017,1,0,0.455962181895815,0.550707260184829,0.358178551601031
-11.0628891046796,56.529507991215,0,0,0.00140056199090767,-1.03217337310735,0.50398952003858
-3.56851476967274,36.1522416063668,0,0,0.033118614064414,-1.2395931134246,0.614022113577297
2.0541414658152,32.2773461465245,1,1,0.867763167052785,-0.397207177593584,0.431204482524451
17.8619013265452,1.23330480859348,1,0,0.0922181773923838,0.0114180114211689,-0.535539074625757
29.3987208621055,13.399066749225,1,0,0.387455777381318,0.0487263403768063,0.647624241244109
-0.680337880488636,39.8693956987351,0,0,-0.0613873383310942,-0.331634491672473,0.304020067096027
24.375918535376,39.5586927679041,1,0,-0.012501829408763,-0.0362102646814341,0.769612607178237
26.411495158324,17.44523266628,1,1,0.802560515638611,0.386568421333654,0.341913970113559
20.5726052890637,11.0121999428107,1,0,0.628853829282911,-0.00801537684818926,0.42510938789941
13.169600948372,6.39139777559051,1,0,0.219390529553388,0.591660486405166,0.953411951258909
-6.38562691808581,22.5429738287723,0,0,-0.145508179643143,-0.561786181933833,0.451924874958627
22.14398425453,25.3619868133503,1,1,0.985483274320701,0.864728220316345,0.3578508899196
3.41198039687048,23.0518010083822,1,1,0.560780296815453,-1.20668455097208,-0.182435933875778
24.9475996550134,32.5226062870244,1,1,0.884863440025581,0.013053579237697,1.30340512979671
8.80964931051804,28.6767386181654,1,0,0.690273316075406,-0.497322518015605,0.782627541018824
1.83173225158497,5.04439404121917,1,1,0.920878772508348,0.0356898082677714,0.0137499589961217
34.7140896535305,7.86782835201751,1,1,1.50256335119955,0.699484968969228,0.399490045202864
-10.7362231457261,5.15480011210868,0,0,-0.0558981564383211,-0.701679674379584,-0.00265987954813948
48.1360221804356,10.3466336973733,1,0,0.819231583389189,0.259014334794383,0.212037718703615
6.31510983464675,25.9009063855962,1,0,0.782756837729259,0.218919287840796,0.337701061128376
-11.2159107122657,-3.10362579287472,0,0,0.367687915621396,0.338831920341015,0.294709906719768
25.8991562303678,-16.2838700362227,0,0,0.439531373887867,0.367327613468747,0.355001991034754
23.1313745654229,8.81671293188294,1,1,1.49395846473264,0.466882987945552,0.566820403024482
10.2622104329085,29.6949543564189,1,1,0.73660663261358,-0.0973197950322985,-0.0613664248369196
17.5796132063339,50.1024442795808,1,1,0.611123493006289,-0.419794123943141,1.0230007694079
22.1682292578902,30.818239988935,1,1,0.548987425422177,0.20377878910813,1.25314112466748
26.5140445428756,14.2350700764958,1,0,0.724397235889426,0.455290622776771,0.524246581862732
37.8830491698441,35.4638496390468,1,0,-0.195965963636568,0.252116928196663,1.00775740796546
41.140923619982,-6.67840747405135,0,0,0.943040656519044,0.906903492349625,0.835836170007707
8.02175716682858,24.5695417699939,1,1,0.750657367553748,-0.0968226983143946,0.296201212287554
9.53181241900422,49.2410845046085,1,1,0.791062875744506,-0.0100582807800982,0.827757106110441
19.0942649493109,20.0073486151074,1,0,0.364000746629372,0.740358708992008,0.183653282882596
50.2926642879547,29.5009941554885,1,0,0.56140209421284,0.342145295574851,0.584216498983394
8.78212858678774,56.3148838848286,1,1,0.316102034500238,-0.939579824452908,0.180813248071635
16.855431852928,31.7662827908544,1,1,0.940567304742382,-0.0783340634381507,0.854764021131298
44.6628641234758,19.0041062403291,1,0,0.372688524514368,0.651943970444774,0.446774781208535
39.0283134100077,4.4004915355563,1,1,0.656374445354944,0.494456257931528,1.01276907495242
3.30790113407609,13.1979269562907,1,1,0.923228023883485,-0.665980269060923,0.369365960400563
-1.45028780578262,24.5557608875408,0,0,0.162981271964167,-0.85709951117328,0.83733192803714
4.18362939675709,9.39823881861908,1,1,1.14735650187778,0.128850874758493,0.484115390255255
36.1823250897669,47.6264819904591,1,1,1.02303157163163,0.196527541676974,0.907767315268195
-9.10080753525266,45.3214264079542,0,0,0.0751015569221284,-0.30435236356844,0.749652918788839
38.1180746472488,3.10094338683493,1,1,1.03247292578821,0.631293692306941,0.752703248615351
41.1468866607863,44.4735780435121,1,1,0.590685908435198,0.400785322895891,0.64089809013107
39.4243011967505,36.0895840597591,1,1,0.626366629243033,0.337378799150336,1.2958030717101
21.063492762804,16.6381284941463,1,0,0.859770007665237,0.0747277360135964,0.234392871889028
18.1420594100095,-0.233354594329239,0,0,0.39349044621372,0.542706540341296,0.235128698969336
15.7056582736486,34.4790887655628,1,0,0.105853048331066,-0.0268446234659702,0.442787500558588
29.8725122066,43.749264406834,1,1,0.898595845140602,0.116306958940084,1.23463438578906
25.8902029561117,1.05586474873377,1,1,1.18942650565507,0.535795904850018,0.718852493075497
22.7630318072897,4.43391574975642,1,1,0.967240385946607,-0.328870864041998,0.977222480299276
10.9628805194807,-12.5753322009948,0,0,0.971564415636789,0.929478798929518,-0.609801313675647
-12.0943522222628,4.17908822970709,0,0,-0.0677397045642216,0.143077785733024,-0.557302601636098
-3.525942848227,-3.76461659084546,0,0,0.954621564753527,-0.0611995979918495,0.294594065881454
38.3504346369268,-8.86834633695552,0,0,1.19166732184875,1.16802808049994,0.29672450826
60.4506801750188,29.2176862778654,1,1,0.970048394607657,0.554000888966265,0.755922469974988
-10.713082624779,-1.00337486854445,0,0,0.164651624151098,-0.017559856124681,-0.225055525141692
49.2604584397295,55.4053761249871,1,1,0.973672397001249,0.431065417530356,0.79804819795131
13.0190747625446,-8.60943154568788,0,0,0.822711659831666,0.288543145090188,-0.111699688612711
-3.46106306877885,12.0387253430746,0,0,0.609056016834895,0.0759845522114148,0.224156199526068
-0.971728115104607,30.9730965981465,0,0,0.480106499503715,-0.166821512854899,0.165709138164415
53.1586863995659,23.311667488993,1,1,0.974907917867359,0.769887802300853,0.39069169746902
26.0077791042909,18.9720955629269,1,1,1.11835369659935,0.787503172723729,0.787902648747191
35.4945575467216,19.1758532455497,1,1,1.37109477126826,-0.110843610012167,0.471964458973014
0.941829929393439,40.9052993327583,1,1,0.0943860758738741,-1.27346864354955,1.15463992210834
21.631696508258,25.2689620514773,1,1,1.46126189471216,0.216884685310093,0.907660196457447
22.9706175832129,35.9042006612607,1,1,0.380952464526962,-0.728796580562628,1.26021818715808
19.2779809445833,-4.24761702355759,0,0,0.672660211440395,0.714760685165513,-0.0230982177225122
17.3655116337493,31.8673927920174,1,1,0.903080157159097,-0.0563827564292584,0.311724654487318
24.5947631665123,14.8743884005288,1,1,1.39012069466759,0.421034517927273,0.621931536634067
18.9410721441079,15.3836922569468,1,0,0.518382410710427,0.83182518767338,0.424722287899807
-17.3445463661912,1.02230148260386,0,0,0.410188203128898,-0.179146497935874,-0.505191185917015
-8.74776800369752,7.56228336090254,0,0,0.870156280653245,-0.28984271708416,0.0930208753327148
